id,platform,title,description,category,skills,instructor,rating,num_reviews,price,level,language,duration,url,image_url,scraped_at
coursera_175,Coursera,Web Design for Everybody: Basics of Web Development & Coding,"Skills you'll gain: Wireframing, Responsive Web Design, HTML and CSS, Web Content Accessibility Guidelines, Cascading Style Sheets (CSS), Web Design, Hypertext Markup Language (HTML), Browser Compatibility, Bootstrap (Front-End Framework), Web Design and Development, Javascript, Front-End Web Development, User Interface (UI), Verification And Validation, Web Development, Interactive Design, Usability, Event-Driven Programming, User Interface (UI) Design, Web Development Tools",Web Development,"web, development",University of Michigan,,35000.0,Free,Beginner,English,,https://www.coursera.org/specializations/web-design,,2026-01-29T14:48:46.951741
coursera_176,Coursera,Full-Stack Web Development,"Skills you'll gain: Responsive Web Design, Cascading Style Sheets (CSS), JSON, HTML and CSS, Ajax, Web Content Accessibility Guidelines, Javascript, Web Design, Semantic Web, Usability, Web Applications, Web Development, Web Content, Usability Testing, Interactive Design, Data Structures, Application Frameworks, Network Protocols, Data Ethics, Animations",Web Development,"web, development",University of London,,,Free,Beginner,English,,https://www.coursera.org/specializations/full-stack-web-development,,2026-01-29T14:48:47.160619
coursera_177,Coursera,Introduction to Web Development,"Skills you'll gain: Cascading Style Sheets (CSS), GitHub, HTML and CSS, Git (Version Control System), Microsoft Copilot, Web Development, Web Content Accessibility Guidelines, Responsive Web Design, Hypertext Markup Language (HTML), Javascript, Web Design, Front-End Web Development, JSON, Semantic Web",Web Development,"web, development",Microsoft,,36000.0,Free,Beginner,English,,https://www.coursera.org/learn/introduction-to-web-development,,2026-01-29T14:48:47.370139
coursera_178,Coursera,IBM Full Stack Software Developer,"Skills you'll gain: Prompt Engineering, Large Language Modeling, Cloud Deployment, Software Development Life Cycle, Cloud-Native Computing, Istio, Software Architecture, Kubernetes, Cloud Computing Architecture, React Redux, Node.JS, Responsive Web Design, Restful API, Django (Web Framework), Git (Version Control System), HTML and CSS, Server Side, Cloud Computing, Data Import/Export, Engineering Software",Web Development,"web, development",IBM,,59000.0,Free,Beginner,English,,https://www.coursera.org/professional-certificates/ibm-full-stack-cloud-developer,,2026-01-29T14:48:47.576223
coursera_179,Coursera,"HTML, CSS, and Javascript for Web Developers","Skills you'll gain: HTML and CSS, Cascading Style Sheets (CSS), Ajax, Javascript, Responsive Web Design, Front-End Web Development, Web Design, Bootstrap (Front-End Framework), Web Development, Development Environment, Web Development Tools, Web Design and Development, JSON, Web Applications, Web Content Accessibility Guidelines, Scripting, Browser Compatibility, Hypertext Markup Language (HTML), Object Oriented Programming (OOP), Event-Driven Programming",Web Development,"web, development",Johns Hopkins University,,17000.0,Free,Beginner,English,,https://www.coursera.org/specializations/html-css-javascript-for-web-developers,,2026-01-29T14:48:47.778771
coursera_180,Coursera,Web Development Fundamentals,"Skills you'll gain: Responsive Web Design, Cascading Style Sheets (CSS), Data Persistence, Event-Driven Programming, HTML and CSS, Web Applications, Front-End Web Development, Semantic Web, Javascript, Web Content Accessibility Guidelines, Data Storage Technologies, Application Security, User Interface (UI), Data Validation",Web Development,"web, development",Microsoft,,6000.0,Free,Beginner,English,,https://www.coursera.org/learn/web-development-fundamentals,,2026-01-29T14:48:47.990311
coursera_181,Coursera,Web Development with Python,"Skills you'll gain: Web Development, Flask (Web Framework), Restful API, Cloud Deployment, Selenium (Software), Front-End Web Development, Web Applications, Full-Stack Web Development, Object-Relational Mapping, JavaScript Frameworks, Application Security, HTML and CSS, Back-End Web Development, Databases, Application Programming Interface (API), Python Programming, Vue.JS, Relational Databases, SQL, Collaboration",Web Development,"web, development",Microsoft,,18000.0,Free,Beginner,English,,https://www.coursera.org/learn/microsoft-web-development-with-python,,2026-01-29T14:48:48.189759
coursera_182,Coursera,Microsoft Full-Stack Developer,"Skills you'll gain: CI/CD, Cascading Style Sheets (CSS), GitHub, C# (Programming Language), HTML and CSS, Azure DevOps, Load Balancing, Continuous Integration, Git (Version Control System), Role-Based Access Control (RBAC), Scalability, Object Oriented Programming (OOP), Authentications, ASP.NET, Full-Stack Web Development, Web Development, SQL, Microsoft Copilot, .NET Framework, Graph Theory",Web Development,"web, development",Microsoft,,364000.0,Free,Beginner,English,,https://www.coursera.org/professional-certificates/microsoft-full-stack-developer,,2026-01-29T14:48:48.390606
coursera_183,Coursera,"HTML, CSS, and Javascript for Web Developers","Skills you'll gain: HTML and CSS, Ajax, Javascript, Responsive Web Design, Front-End Web Development, Web Design, Web Applications, Cascading Style Sheets (CSS), Development Environment, Web Development Tools, Web Content Accessibility Guidelines",Web Development,"web, development",Johns Hopkins University,,17000.0,Free,,English,,https://www.coursera.org/learn/html-css-javascript-for-web-developers,,2026-01-29T14:48:48.587514
coursera_184,Coursera,Introduction to Web Development,"Skills you'll gain: Version Control, Hypertext Markup Language (HTML), GitHub, Git (Version Control System), HTML and CSS, Cascading Style Sheets (CSS), Web Design and Development, Web Development, Web Design, Image Quality, Web Content, Front-End Web Development, Web Servers, Semantic Web, Cloud Hosting",Web Development,"web, development","University of California, Davis",,3700.0,Free,Beginner,English,,https://www.coursera.org/learn/web-development,,2026-01-29T14:48:48.784659
coursera_185,Coursera,Meta Web Development Fundamentals,"Skills you'll gain: Django (Web Framework), Responsive Web Design, Cascading Style Sheets (CSS), HTML and CSS, Back-End Web Development, Relational Databases, Object Oriented Programming (OOP), Database Management Systems, Bootstrap (Front-End Framework), SQL, Database Design, Databases, Front-End Web Development, Database Administration, Unit Testing, MySQL, Web Development, Computer Programming, Pseudocode, Communication",Web Development,"web, development",Meta,,17000.0,Free,Beginner,English,,https://www.coursera.org/specializations/meta-web-development-fundamentals,,2026-01-29T14:48:48.992632
coursera_186,Coursera,IBM Front-End Developer,"Skills you'll gain: Bootstrap (Front-End Framework), Software Development Life Cycle, Cloud-Native Computing, Software Architecture, Browser Compatibility, User Centered Design, React Redux, CI/CD, Cloud Applications, Responsive Web Design, Cloud Development, NoSQL, Git (Version Control System), GitHub, Webpack, HTML and CSS, Application Development, MongoDB, Agile Methodology, Engineering Software",Web Development,"web, development",IBM,,8100.0,Free,Beginner,English,,https://www.coursera.org/professional-certificates/ibm-frontend-developer,,2026-01-29T14:48:49.185004
coursera_187,Coursera,Web Development Fundamentals,"Skills you'll gain: Cascading Style Sheets (CSS), Debugging, jQuery, Hypertext Markup Language (HTML), Javascript, Development Environment, UI Components, User Interface (UI), Animations",Web Development,"web, development",Packt,,,Free,Beginner,English,,https://www.coursera.org/learn/packt-web-development-fundamentals-2zdmi,,2026-01-29T14:48:49.391729
coursera_188,Coursera,Modern Web Development with TypeScript,"Skills you'll gain: TypeScript, Object Oriented Design, Node.JS, Role-Based Access Control (RBAC), Object Oriented Programming (OOP), Webpack, React Redux, Back-End Web Development, React.js, Full-Stack Web Development, Web Development, MongoDB, Front-End Web Development, Javascript, Application Programming Interface (API), Software Design Patterns, API Design, Programming Principles, Software Development, Debugging",Web Development,"web, development",Edureka,,,Free,Beginner,English,,https://www.coursera.org/specializations/modern-web-development-with-typescript,,2026-01-29T14:48:49.649542
coursera_189,Coursera,Build a free website with WordPress,"Skills you'll gain: WordPress, Content Management, Web Design, Logo Design, Web Design and Development, Content Creation, Creativity",Web Development,"web, development",Coursera,,2300.0,Free,Intermediate,English,,https://www.coursera.org/projects/build-free-website-wordpress,,2026-01-29T14:48:49.849994
coursera_190,Coursera,"Introduction to Web Development with HTML, CSS, JavaScript","Skills you'll gain: HTML and CSS, Hypertext Markup Language (HTML), Web Development Tools, Web Design and Development, Web Development, Cascading Style Sheets (CSS), Web Design, Front-End Web Development, Javascript, Web Applications, Interactive Design, Full-Stack Web Development, Back-End Web Development",Web Development,"web, development",IBM,,2300.0,Free,Beginner,English,,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript,,2026-01-29T14:48:50.050647
coursera_191,Coursera,"Full-Stack Web Development: PHP, HTML, CSS & JavaScript","Skills you'll gain: Bootstrap (Front-End Framework), UI Components, Full-Stack Web Development, JavaScript Frameworks, Web Applications, Web Components, Database Management, Software Development Tools, Software Architecture, Development Environment, Software Testing, NoSQL, Web Servers, Application Frameworks, Application Security, Authentications, Middleware, Performance Tuning, Semantic Web, Authorization (Computing)",Web Development,"web, development",Board Infinity,,22000.0,Free,Beginner,English,,https://www.coursera.org/specializations/full-stack-web-development-php-html-css-and-js,,2026-01-29T14:48:50.255701
coursera_192,Coursera,IBM Full-Stack JavaScript Developer,"Skills you'll gain: Cloud Deployment, Software Development Life Cycle, Istio, Software Architecture, Node.JS, Application Deployment, Restful API, Kubernetes, React Redux, Database Design, CI/CD, Cloud-Native Computing, Responsive Web Design, NoSQL, OpenShift, Git (Version Control System), Ajax, Javascript, Azure DevOps, Engineering Software",Web Development,"web, development",IBM,,9100.0,Free,Beginner,English,,https://www.coursera.org/professional-certificates/ibm-full-stack-javascript-developer,,2026-01-29T14:48:50.459018
coursera_193,Coursera,IBM Full-Stack JavaScript Developer,"Skills you'll gain: Cloud Deployment, Software Development Life Cycle, Istio, Software Architecture, Node.JS, Application Deployment, Restful API, Kubernetes, React Redux, Database Design, CI/CD, Cloud-Native Computing, Responsive Web Design, NoSQL, OpenShift, Git (Version Control System), Ajax, Javascript, Azure DevOps, Engineering Software",Web Development,"web, development",IBM,,9100.0,Free,Beginner,English,,https://www.coursera.org/professional-certificates/ibm-full-stack-javascript-developer,,2026-01-29T14:48:50.657661
coursera_194,Coursera,"Build a Portfolio Website with HTML, CSS, and JavaScript","Skills you'll gain: Cascading Style Sheets (CSS), Hypertext Markup Language (HTML), Web Development, HTML and CSS, Web Design and Development, Javascript, Front-End Web Development, Web Content, Responsive Web Design, Web Design",Web Development,"web, development",Coursera,,129000.0,Free,Intermediate,English,,https://www.coursera.org/projects/showcase-build-a-portfolio-website-html-css-javascript,,2026-01-29T14:48:50.863253
